[Info][Load][36][04/06/15 18:47:10] 
[Info][Start][52][04/06/15 18:47:10] 
[Info][ThreadStart][58][04/06/15 18:47:10] 
[Info][ThreadStart][68][04/06/15 18:54:54] tassooo
[Info][ThreadStart][68][04/06/15 18:54:55] taskkk
[Info][ThreadStart][68][04/06/15 18:54:55] tassooo
[Info][ThreadStart][68][04/06/15 18:54:56] taskkk
[Info][ThreadStart][68][04/06/15 18:54:56] tassooo
[Info][ThreadStart][68][04/06/15 18:54:57] taskkk
[Info][ThreadStart][68][04/06/15 18:54:57] tassooo
[Info][ThreadStart][68][04/06/15 18:54:58] taskkk
[Info][ThreadStart][68][04/06/15 18:54:58] tassooo
[Info][ThreadStart][68][04/06/15 18:54:59] taskkk
[Info][ThreadStart][68][04/06/15 18:54:59] tassooo
[Info][ThreadStart][68][04/06/15 18:55:00] taskkk
[Info][ThreadStart][68][04/06/15 18:55:00] tassooo
[Info][ThreadStart][68][04/06/15 18:55:01] taskkk
[Info][ThreadStart][68][04/06/15 18:55:01] tassooo
[Info][ThreadStart][68][04/06/15 18:55:02] taskkk
[Info][ThreadStart][68][04/06/15 18:55:02] tassooo
[Info][ThreadStart][68][04/06/15 18:55:03] taskkk
[Info][ThreadStart][68][04/06/15 18:55:03] tassooo
[Info][ThreadStart][68][04/06/15 18:55:04] taskkk
[Info][ThreadStart][68][04/06/15 18:55:04] tassooo
[Info][ThreadStart][68][04/06/15 18:55:05] taskkk
[Info][ThreadStart][68][04/06/15 18:55:05] tassooo
[Info][ThreadStart][68][04/06/15 18:55:06] taskkk
[Info][ThreadStart][68][04/06/15 18:55:06] tassooo
[Info][ThreadStart][68][04/06/15 18:55:07] taskkk
[Info][ThreadStart][68][04/06/15 18:55:07] tassooo
[Info][ThreadStart][68][04/06/15 18:55:08] taskkk
[Info][ThreadStart][68][04/06/15 18:55:08] tassooo
[Info][ThreadStart][68][04/06/15 18:55:09] taskkk
[Info][ThreadStart][68][04/06/15 18:55:09] tassooo
[Info][ThreadStart][68][04/06/15 18:55:10] taskkk
[Info][ThreadStart][68][04/06/15 18:55:10] tassooo
[Info][ThreadStart][68][04/06/15 18:55:11] taskkk
[Info][ThreadStart][68][04/06/15 18:55:11] tassooo
[Info][ThreadStart][68][04/06/15 18:55:12] taskkk
[Info][ThreadStart][68][04/06/15 18:55:12] tassooo
[Info][ThreadStart][68][04/06/15 18:55:13] taskkk
[Info][ThreadStart][68][04/06/15 18:55:13] tassooo
[Info][ThreadStart][68][04/06/15 18:55:14] taskkk
[Info][ThreadStart][68][04/06/15 18:55:14] tassooo
[Info][ThreadStart][68][04/06/15 18:55:15] taskkk
[Info][ThreadStart][68][04/06/15 18:55:15] tassooo
[Info][ThreadStart][68][04/06/15 18:55:16] taskkk
[Info][ThreadStart][68][04/06/15 18:55:16] tassooo
[Info][ThreadStart][68][04/06/15 18:55:17] taskkk
[Info][ThreadStart][68][04/06/15 18:55:17] tassooo
[Info][ThreadStart][68][04/06/15 18:55:18] taskkk
[Info][ThreadStart][68][04/06/15 18:55:18] tassooo
[Info][ThreadStart][68][04/06/15 18:55:19] taskkk
[Info][ThreadStart][68][04/06/15 18:55:19] tassooo
[Info][ThreadStart][68][04/06/15 18:55:20] taskkk
[Info][ThreadStart][68][04/06/15 18:55:20] tassooo
[Info][ThreadStart][68][04/06/15 18:55:21] taskkk
[Info][ThreadStart][68][04/06/15 18:55:21] tassooo
[Info][ThreadStart][68][04/06/15 18:55:22] taskkk
[Info][ThreadStart][68][04/06/15 18:55:22] tassooo
[Info][ThreadStart][68][04/06/15 18:55:23] taskkk
[Info][ThreadStart][68][04/06/15 18:55:23] tassooo
[Info][ThreadStart][68][04/06/15 18:55:24] taskkk
[Info][ThreadStart][68][04/06/15 18:55:24] tassooo
[Info][ThreadStart][68][04/06/15 18:55:25] taskkk
[Info][ThreadStart][68][04/06/15 18:55:25] tassooo
[Info][ThreadStart][68][04/06/15 18:55:26] taskkk
[Info][ThreadStart][68][04/06/15 18:55:26] tassooo
[Info][ThreadStart][68][04/06/15 18:55:27] taskkk
[Info][ThreadStart][68][04/06/15 18:55:27] tassooo
[Info][ThreadStart][68][04/06/15 18:55:28] taskkk
[Info][ThreadStart][68][04/06/15 18:55:28] tassooo
[Info][ThreadStart][68][04/06/15 18:55:29] taskkk
[Info][ThreadStart][68][04/06/15 18:55:29] tassooo
[Info][ThreadStart][68][04/06/15 18:55:30] taskkk
[Info][ThreadStart][68][04/06/15 18:55:30] tassooo
[Info][ThreadStart][68][04/06/15 18:55:31] taskkk
[Info][ThreadStart][68][04/06/15 18:55:31] tassooo
[Info][ThreadStart][68][04/06/15 18:55:32] taskkk
[Info][ThreadStart][68][04/06/15 18:55:32] tassooo
[Info][ThreadStart][68][04/06/15 18:55:33] taskkk
[Info][ThreadStart][68][04/06/15 18:55:33] tassooo
[Info][ThreadStart][68][04/06/15 18:55:34] taskkk
[Info][ThreadStart][68][04/06/15 18:55:34] tassooo
[Info][ThreadStart][68][04/06/15 18:55:35] taskkk
[Info][ThreadStart][68][04/06/15 18:55:35] tassooo
[Info][ThreadStart][68][04/06/15 18:55:36] taskkk
[Info][ThreadStart][68][04/06/15 18:55:36] tassooo
[Info][ThreadStart][68][04/06/15 18:55:37] taskkk
[Info][ThreadStart][68][04/06/15 18:55:37] tassooo
[Info][ThreadStart][68][04/06/15 18:55:38] taskkk
[Info][ThreadStart][68][04/06/15 18:55:38] tassooo
[Info][ThreadStart][68][04/06/15 18:55:39] taskkk
[Info][ThreadStart][68][04/06/15 18:55:39] tassooo
[Info][ThreadStart][68][04/06/15 18:55:40] taskkk
[Info][ThreadStart][68][04/06/15 18:55:40] tassooo
[Info][ThreadStart][68][04/06/15 18:55:41] taskkk
[Info][ThreadStart][68][04/06/15 18:55:41] tassooo
[Info][ThreadStart][68][04/06/15 18:55:42] taskkk
[Info][ThreadStart][68][04/06/15 18:55:42] tassooo
[Info][ThreadStart][68][04/06/15 18:55:43] taskkk
[Info][ThreadStart][68][04/06/15 18:55:43] tassooo
[Info][ThreadStart][68][04/06/15 18:55:44] taskkk
[Info][ThreadStart][68][04/06/15 18:55:44] tassooo
[Info][ThreadStart][68][04/06/15 18:55:45] taskkk
[Info][ThreadStart][68][04/06/15 18:55:45] tassooo
[Info][ThreadStart][68][04/06/15 18:55:46] taskkk
[Info][ThreadStart][68][04/06/15 18:55:46] tassooo
[Info][ThreadStart][68][04/06/15 18:55:47] taskkk
[Info][ThreadStart][68][04/06/15 18:55:47] tassooo
[Info][ThreadStart][68][04/06/15 18:55:48] taskkk
[Info][ThreadStart][68][04/06/15 18:55:48] tassooo
[Info][ThreadStart][68][04/06/15 18:55:49] taskkk
[Info][ThreadStart][68][04/06/15 18:55:49] tassooo
[Info][ThreadStart][68][04/06/15 18:55:50] taskkk
[Info][ThreadStart][68][04/06/15 18:55:50] tassooo
[Info][ThreadStart][68][04/06/15 18:55:51] taskkk
[Info][ThreadStart][68][04/06/15 18:55:51] tassooo
[Info][ThreadStart][68][04/06/15 18:55:52] taskkk
[Info][ThreadStart][68][04/06/15 18:55:52] tassooo
[Info][ThreadStart][68][04/06/15 18:55:53] taskkk
[Info][ThreadStart][68][04/06/15 18:55:53] tassooo
[Info][ThreadStart][68][04/06/15 18:55:54] taskkk
[Info][ThreadStart][68][04/06/15 18:55:54] tassooo
[Info][ThreadStart][68][04/06/15 18:55:55] taskkk
[Info][ThreadStart][68][04/06/15 18:55:55] tassooo
[Info][ThreadStart][68][04/06/15 18:55:56] taskkk
[Info][ThreadStart][68][04/06/15 18:55:56] tassooo
[Info][ThreadStart][68][04/06/15 18:55:57] taskkk
[Info][ThreadStart][68][04/06/15 18:55:57] tassooo
[Info][ThreadStart][68][04/06/15 18:55:58] taskkk
[Info][ThreadStart][68][04/06/15 18:55:58] tassooo
[Info][ThreadStart][68][04/06/15 18:55:59] taskkk
[Info][ThreadStart][68][04/06/15 18:55:59] tassooo
[Info][ThreadStart][68][04/06/15 18:56:00] taskkk
[Info][ThreadStart][68][04/06/15 18:56:00] tassooo
[Info][ThreadStart][68][04/06/15 18:56:01] taskkk
[Info][ThreadStart][68][04/06/15 18:56:01] tassooo
[Info][ThreadStart][68][04/06/15 18:56:02] taskkk
[Info][ThreadStart][68][04/06/15 18:56:02] tassooo
[Info][ThreadStart][68][04/06/15 18:56:03] taskkk
[Info][ThreadStart][68][04/06/15 18:56:03] tassooo
[Info][ThreadStart][68][04/06/15 18:56:04] taskkk
[Info][ThreadStart][68][04/06/15 18:56:04] tassooo
[Info][ThreadStart][68][04/06/15 18:56:05] taskkk
[Info][ThreadStart][68][04/06/15 18:56:05] tassooo
[Info][ThreadStart][68][04/06/15 18:56:06] taskkk
[Info][ThreadStart][68][04/06/15 18:56:06] tassooo
[Info][ThreadStart][68][04/06/15 18:56:07] taskkk
[Info][ThreadStart][68][04/06/15 18:56:07] tassooo
[Info][ThreadStart][68][04/06/15 18:56:08] taskkk
[Info][ThreadStart][68][04/06/15 18:56:08] tassooo
[Info][ThreadStart][68][04/06/15 18:56:09] taskkk
[Info][ThreadStart][68][04/06/15 18:56:09] tassooo
[Info][ThreadStart][68][04/06/15 18:56:10] taskkk
[Info][ThreadStart][68][04/06/15 18:56:10] tassooo
[Info][ThreadStart][68][04/06/15 18:56:11] taskkk
[Info][ThreadStart][68][04/06/15 18:56:11] tassooo
[Info][ThreadStart][68][04/06/15 18:56:12] taskkk
[Info][ThreadStart][68][04/06/15 18:56:12] tassooo
[Info][ThreadStart][68][04/06/15 18:56:13] taskkk
[Info][ThreadStart][68][04/06/15 18:56:13] tassooo
[Info][ThreadStart][68][04/06/15 18:56:14] taskkk
[Info][ThreadStart][68][04/06/15 18:56:14] tassooo
[Info][ThreadStart][68][04/06/15 18:56:15] taskkk
[Info][ThreadStart][68][04/06/15 18:56:15] tassooo
[Info][ThreadStart][68][04/06/15 18:56:16] taskkk
[Info][ThreadStart][68][04/06/15 18:56:16] tassooo
[Info][ThreadStart][68][04/06/15 18:56:17] taskkk
[Info][ThreadStart][68][04/06/15 18:56:17] tassooo
[Info][ThreadStart][68][04/06/15 18:56:18] taskkk
[Info][ThreadStart][68][04/06/15 18:56:18] tassooo
[Info][ThreadStart][68][04/06/15 18:56:19] taskkk
[Info][ThreadStart][68][04/06/15 18:56:19] tassooo
[Info][ThreadStart][68][04/06/15 18:56:20] taskkk
[Info][ThreadStart][68][04/06/15 18:56:20] tassooo
[Info][ThreadStart][68][04/06/15 18:56:21] taskkk
[Info][ThreadStart][68][04/06/15 18:56:21] tassooo
[Info][ThreadStart][68][04/06/15 18:56:22] taskkk
[Info][ThreadStart][68][04/06/15 18:56:22] tassooo
[Info][ThreadStart][68][04/06/15 18:56:23] taskkk
[Info][ThreadStart][68][04/06/15 18:56:23] tassooo
[Info][ThreadStart][68][04/06/15 18:56:24] taskkk
[Info][ThreadStart][68][04/06/15 18:56:24] tassooo
[Info][ThreadStart][68][04/06/15 18:56:25] taskkk
[Info][ThreadStart][68][04/06/15 18:56:25] tassooo
[Info][ThreadStart][68][04/06/15 18:56:26] taskkk
[Info][ThreadStart][68][04/06/15 18:56:26] tassooo
[Info][ThreadStart][68][04/06/15 18:56:27] taskkk
[Info][ThreadStart][68][04/06/15 18:56:27] tassooo
[Info][ThreadStart][68][04/06/15 18:56:28] taskkk
[Info][ThreadStart][68][04/06/15 18:56:28] tassooo
[Info][ThreadStart][68][04/06/15 18:56:29] taskkk
[Info][ThreadStart][68][04/06/15 18:56:29] tassooo
[Info][ThreadStart][68][04/06/15 18:56:30] taskkk
[Info][ThreadStart][68][04/06/15 18:56:30] tassooo
[Info][ThreadStart][68][04/06/15 18:56:31] taskkk
[Info][ThreadStart][68][04/06/15 18:56:31] tassooo
[Info][ThreadStart][68][04/06/15 18:56:32] taskkk
[Info][ThreadStart][68][04/06/15 18:56:32] tassooo
[Info][ThreadStart][68][04/06/15 18:56:33] taskkk
[Info][ThreadStart][68][04/06/15 18:56:33] tassooo
[Info][ThreadStart][68][04/06/15 18:56:34] taskkk
[Info][ThreadStart][68][04/06/15 18:56:34] tassooo
[Info][ThreadStart][68][04/06/15 18:56:35] taskkk
[Info][ThreadStart][68][04/06/15 18:56:35] tassooo
[Info][ThreadStart][68][04/06/15 18:56:36] taskkk
[Info][ThreadStart][68][04/06/15 18:56:36] tassooo
[Info][ThreadStart][68][04/06/15 18:56:37] taskkk
[Info][ThreadStart][68][04/06/15 18:56:37] tassooo
[Info][ThreadStart][68][04/06/15 18:56:38] taskkk
[Info][ThreadStart][68][04/06/15 18:56:38] tassooo
[Info][ThreadStart][68][04/06/15 18:56:39] taskkk
[Info][ThreadStart][68][04/06/15 18:56:39] tassooo
[Info][ThreadStart][68][04/06/15 18:56:40] taskkk
[Info][ThreadStart][68][04/06/15 18:56:40] tassooo
[Info][ThreadStart][68][04/06/15 18:56:41] taskkk
[Info][ThreadStart][68][04/06/15 18:56:41] tassooo
[Info][ThreadStart][68][04/06/15 18:56:42] taskkk
[Info][ThreadStart][68][04/06/15 18:56:42] tassooo
[Info][ThreadStart][68][04/06/15 18:56:43] taskkk
[Info][ThreadStart][68][04/06/15 18:56:43] tassooo
[Info][ThreadStart][68][04/06/15 18:56:44] taskkk
[Info][ThreadStart][68][04/06/15 18:56:44] tassooo
[Info][ThreadStart][68][04/06/15 18:56:45] taskkk
[Info][ThreadStart][68][04/06/15 18:56:45] tassooo
[Info][Save][26][04/06/15 18:56:46] 
[Info][Load][39][04/08/15 10:06:54] 
[Info][Start][81][04/08/15 10:06:54] 
[Info][ThreadStart][87][04/08/15 10:06:54] 
[Info][ThreadStart][96][04/08/15 10:06:54] Task tick: 
[Info][ThreadStart][101][04/08/15 10:06:54] for Task tick: 
[Info][ThreadStart][101][04/08/15 10:06:54] for Task tick: 
[Info][Load][40][04/08/15 10:07:51] 
[Info][Start][84][04/08/15 10:07:51] 
[Info][ThreadStart][90][04/08/15 10:07:51] 
[Info][Run][129][04/08/15 10:07:54] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:07:54] 
[Info][ThreadSendMessages][36][04/08/15 10:07:54] 
[Info][ThreadSendMessages][39][04/08/15 10:07:54] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:07:56] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:07:57] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:07:58] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:00] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:00] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Load][40][04/08/15 10:08:01] 
[Info][Start][84][04/08/15 10:08:01] 
[Info][ThreadStart][90][04/08/15 10:08:01] 
[Info][Run][129][04/08/15 10:08:02] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:03] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:04] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:08:04] 
[Info][ThreadSendMessages][36][04/08/15 10:08:04] 
[Info][ThreadSendMessages][39][04/08/15 10:08:04] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:04] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:06] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:06] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:06] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:07] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:08] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:08] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:09] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:10] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:10] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:10] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:12] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:12] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:12] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:13] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:14] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:14] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:15] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:16] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:16] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:16] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:18] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:18] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:18] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:19] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:20] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:20] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:21] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:22] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:22] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:22] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:24] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:24] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:24] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:25] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:26] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:26] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:27] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:28] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:28] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:28] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:30] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:30] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:30] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:31] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:32] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:32] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:33] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:34] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:34] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:34] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:36] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:36] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:36] Kolejka wiedomosci zawiera 8 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:37] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:38] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:38] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:39] Kolejka wiedomosci zawiera 8 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:40] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:40] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:40] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:42] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:42] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:42] Kolejka wiedomosci zawiera 9 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:08:43] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:44] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:44] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:08:45] 
[Info][ThreadSendMessages][39][04/08/15 10:08:45] Kolejka wiedomosci zawiera 9 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:08:46] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:08:48] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:08:48] Kolejka wiedomosci zawiera 10 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:08:50] 
[Info][Load][40][04/08/15 10:11:45] 
[Info][Start][84][04/08/15 10:11:45] 
[Info][ThreadStart][90][04/08/15 10:11:45] 
[Info][Run][129][04/08/15 10:11:48] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:11:48] 
[Info][ThreadSendMessages][36][04/08/15 10:11:48] 
[Info][ThreadSendMessages][39][04/08/15 10:11:48] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:11:50] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:11:51] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:11:52] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:11:53] 
[Info][Load][40][04/08/15 10:21:49] 
[Info][Start][84][04/08/15 10:21:49] 
[Info][ThreadStart][90][04/08/15 10:21:49] 
[Info][Load][40][04/08/15 10:21:51] 
[Info][Start][84][04/08/15 10:21:51] 
[Info][ThreadStart][90][04/08/15 10:21:51] 
[Info][Run][129][04/08/15 10:21:52] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:21:52] 
[Info][ThreadSendMessages][36][04/08/15 10:21:52] 
[Info][ThreadSendMessages][39][04/08/15 10:21:52] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:21:54] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:21:54] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:21:54] 
[Info][ThreadSendMessages][36][04/08/15 10:21:54] 
[Info][ThreadSendMessages][39][04/08/15 10:21:54] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 10:21:55] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:21:56] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:21:56] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:21:57] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:21:58] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:21:58] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:21:58] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:22:00] 
[Info][Run][129][04/08/15 10:22:00] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:22:00] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:22:02] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:22:03] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:22:04] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:22:06] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:22:06] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:22:08] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:22:09] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:22:10] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:22:12] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:22:12] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 10:22:14] 
[Info][Load][40][04/08/15 10:28:43] 
[Info][Start][84][04/08/15 10:28:43] 
[Info][ThreadStart][90][04/08/15 10:28:43] 
[Info][Run][129][04/08/15 10:28:46] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:28:46] 
[Info][ThreadSendMessages][36][04/08/15 10:28:46] 
[Info][ThreadSendMessages][39][04/08/15 10:28:46] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Load][40][04/08/15 10:28:47] 
[Info][Start][84][04/08/15 10:28:47] 
[Info][ThreadStart][90][04/08/15 10:28:47] 
[Info][Run][129][04/08/15 10:28:48] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:28:49] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:28:50] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:28:50] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 10:28:50] 
[Info][ThreadSendMessages][36][04/08/15 10:28:50] 
[Info][ThreadSendMessages][39][04/08/15 10:28:50] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:28:52] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:28:52] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:28:52] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:28:53] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:28:54] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:28:54] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:28:54] 
[Info][ThreadSendMessages][39][04/08/15 10:28:55] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:28:56] Task: taskkk RUN!
[Info][Run][129][04/08/15 10:28:58] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:28:58] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:29:00] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 10:29:01] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 10:29:02] Task: taskkk RUN!
[Info][Save][30][04/08/15 10:29:02] 
[Info][Load][40][04/08/15 10:31:00] 
[Info][Start][84][04/08/15 10:31:00] 
[Info][ThreadStart][90][04/08/15 10:31:00] 
[Info][Load][40][04/08/15 10:31:01] 
[Info][Start][84][04/08/15 10:31:01] 
[Info][ThreadStart][90][04/08/15 10:31:01] 
[Info][Load][40][04/08/15 10:31:02] 
[Info][Start][84][04/08/15 10:31:02] 
[Info][ThreadStart][90][04/08/15 10:31:02] 
